year,selling_price,km_driven,fuel,transmission,owner,engine,max_power
2012.0,350000.0,30000.0,4,2,0,1086.0,68.05
2017.0,350000.0,20000.0,2,2,0,814.0,55.2
2017.0,632000.0,150000.0,1,2,0,1364.0,67.05
2014.0,325000.0,70000.0,3,2,1,1196.0,61.7
2013.0,511000.0,90000.0,2,2,1,1797.0,147.5
2010.0,300000.0,100000.0,2,2,2,1497.0,118.0
2008.0,180000.0,100000.0,2,2,2,1086.0,68.05
2015.0,503000.0,110000.0,1,2,0,2179.0,147.94
2013.0,225000.0,58343.0,2,2,0,998.0,67.05
2018.0,740000.0,38817.0,1,2,0,1248.0,74.0
2016.0,550000.0,56494.0,2,2,0,1199.0,88.7
2013.0,750000.0,79328.0,1,2,1,2494.0,100.6
2019.0,650000.0,5621.0,2,1,0,1197.0,81.8
2017.0,625000.0,25538.0,2,2,0,1496.0,88.73
2018.0,600000.0,69779.0,2,1,0,1197.0,81.8
2017.0,450000.0,56290.0,1,2,0,1186.0,73.97
2019.0,779000.0,7032.0,2,1,0,1199.0,88.76
2016.0,645000.0,11000.0,2,1,0,1598.0,103.5
2017.0,730000.0,37333.0,2,2,0,1197.0,81.83
2014.0,450000.0,15000.0,1,2,1,1248.0,88.76
2017.0,420000.0,60000.0,3,2,0,998.0,58.16
2016.0,509999.0,80000.0,1,2,1,1364.0,67.05
2015.0,905000.0,110000.0,1,2,0,2494.0,100.6
2010.0,240000.0,134000.0,1,2,1,1456.1100978059742,91.76934024567429
2011.0,140000.0,72000.0,2,2,1,796.0,46.3
2015.0,300000.0,80000.0,2,2,1,1197.0,85.8
2010.0,225000.0,120000.0,1,2,1,1248.0,73.9
2015.0,860000.0,90000.0,1,2,1,2494.0,100.6
2012.0,400000.0,100000.0,1,2,1,1461.0,83.8
2009.0,190000.0,90000.0,2,2,2,1298.0,85.8
2013.0,350000.0,140000.0,1,2,2,1498.0,98.6
2010.0,75000.0,120000.0,2,2,0,995.0,62.0
2019.0,860000.0,35000.0,1,1,0,1248.0,88.5
2014.0,250000.0,50000.0,2,2,1,998.0,67.05
2017.0,700000.0,82000.0,1,2,0,1396.0,88.7
2014.0,399000.0,70000.0,1,2,2,1248.0,74.0
2016.0,320000.0,90000.0,2,2,0,1197.0,85.8
2018.0,530000.0,20000.0,1,2,0,2523.0,63.0
2017.0,750000.0,53000.0,1,2,0,1248.0,88.5
2017.0,560000.0,21500.0,2,1,0,1198.0,76.0
2017.0,450000.0,89000.0,1,2,0,1047.0,69.0
2013.0,459999.0,35000.0,2,2,1,1197.0,85.8
2013.0,235000.0,43000.0,2,2,1,998.0,67.1
2009.0,180000.0,80000.0,2,2,1,1086.0,62.1
2014.0,620000.0,110000.0,1,2,0,1396.0,88.73
2012.0,190000.0,100000.0,2,2,0,814.0,55.2
2018.0,380000.0,25000.0,2,2,0,814.0,55.2
2017.0,540000.0,70000.0,1,2,0,1248.0,74.0
2015.0,919999.0,140000.0,1,2,0,2179.0,140.0
2008.0,75000.0,86000.0,2,2,1,1456.1100978059742,91.76934024567429
2009.0,135000.0,50000.0,2,2,0,796.0,46.3
2017.0,340000.0,40300.0,2,2,0,1199.0,84.0
2016.0,411000.0,25000.0,2,2,1,998.0,67.04
2010.0,150000.0,155000.0,2,2,2,998.0,67.1
2015.0,575000.0,50000.0,2,1,0,1199.0,88.7
2017.0,595000.0,30030.0,2,2,0,1197.0,81.83
2017.0,525000.0,29029.0,2,2,0,1197.0,82.0
2012.0,335000.0,72072.0,1,2,0,1248.0,73.9
2012.0,300000.0,54000.0,1,2,0,1399.0,68.0
2012.0,415000.0,82082.0,1,2,0,1396.0,88.73
2016.0,925000.0,48000.0,1,2,1,2179.0,140.0
2016.0,750000.0,20000.0,2,2,0,1373.0,91.1
2015.0,260000.0,35000.0,2,2,2,1198.0,67.0
2017.0,260000.0,67000.0,3,2,0,796.0,40.3
2011.0,347000.0,80600.0,1,2,0,1248.0,73.9
2013.0,195000.0,58609.0,2,2,1,814.0,55.2
2016.0,265000.0,33003.0,2,2,0,1172.0,67.0
2016.0,320000.0,43000.0,3,2,1,998.0,58.16
2016.0,590000.0,16500.0,2,2,0,1197.0,81.83
2012.0,650000.0,138000.0,1,2,1,2494.0,102.0
2013.0,509999.0,165500.0,1,2,1,2523.0,75.0
2011.0,350000.0,120000.0,1,2,1,1248.0,73.9
2018.0,749000.0,30000.0,1,2,0,1497.0,108.5
2010.0,150000.0,70000.0,1,2,1,1396.0,69.0
2011.0,200000.0,120000.0,1,2,2,1461.0,64.1
2014.0,240000.0,168000.0,1,2,1,1248.0,74.0
2017.0,515000.0,60000.0,1,2,1,1498.0,98.6
2008.0,145000.0,120000.0,2,2,1,796.0,46.3
2016.0,450000.0,5800.0,2,2,1,998.0,67.04
2010.0,179000.0,68700.0,2,2,2,998.0,66.1
2020.0,500000.0,40000.0,2,2,0,1193.0,88.7
2009.0,190000.0,100000.0,1,2,1,1399.0,67.0
2015.0,200000.0,40000.0,1,2,0,936.0,56.3
2018.0,850000.0,90000.0,2,2,0,1497.0,121.36
2011.0,270000.0,60000.0,2,2,1,1198.0,73.9
2016.0,335000.0,17000.0,2,2,0,814.0,55.2
2018.0,459999.0,5000.0,2,2,0,998.0,67.04
2017.0,710000.0,60000.0,1,2,0,1248.0,88.5
2015.0,330000.0,140000.0,1,2,1,1248.0,74.0
2018.0,750000.0,25000.0,2,2,0,1198.0,108.5
2016.0,160000.0,50000.0,2,2,1,995.0,62.1
2016.0,215000.0,60000.0,1,2,1,936.0,56.3
2012.0,60000.0,40000.0,2,2,1,624.0,38.0
2014.0,480000.0,72000.0,2,2,0,1197.0,85.8
2012.0,140000.0,195000.0,1,2,1,1248.0,88.8
2012.0,200000.0,70000.0,2,2,0,814.0,55.2
2013.0,400000.0,83000.0,1,2,0,1461.0,63.1
2012.0,180000.0,100000.0,2,2,1,814.0,55.2
2015.0,550000.0,25000.0,2,2,0,1197.0,81.8
2016.0,550000.0,50000.0,1,2,0,1248.0,74.0
2012.0,550000.0,67000.0,1,2,0,1248.0,88.76
2011.0,270000.0,30000.0,2,2,0,998.0,67.1
2013.0,315000.0,85000.0,1,2,0,1461.0,63.12
2018.0,875000.0,25000.0,1,2,0,2498.0,105.0
2014.0,540000.0,110000.0,1,2,0,2523.0,75.0
2017.0,350000.0,60000.0,3,2,0,998.0,58.16
2011.0,360000.0,80000.0,1,2,1,1582.0,126.32
2014.0,300000.0,31000.0,2,2,0,998.0,67.04
2014.0,350000.0,100000.0,1,2,0,1120.0,70.0
2016.0,650000.0,130000.0,1,2,0,1493.0,100.0
2016.0,350000.0,20000.0,2,2,0,998.0,67.04
2017.0,700000.0,60000.0,1,2,0,1498.0,98.59
2013.0,415000.0,102996.0,1,2,1,1248.0,74.0
2017.0,830000.0,35000.0,1,2,0,1497.0,108.5
2018.0,430000.0,5000.0,2,2,1,1198.0,67.0
2017.0,850000.0,60000.0,1,2,0,1498.0,98.59
2017.0,650000.0,70000.0,2,2,0,1197.0,83.14
2016.0,730000.0,65100.0,1,2,1,1493.0,100.0
2019.0,525000.0,20000.0,2,1,0,1197.0,81.8
2015.0,600000.0,108000.0,1,2,0,1396.0,88.73
2019.0,500000.0,15000.0,2,2,0,1197.0,81.8
2009.0,150000.0,77000.0,2,2,0,1086.0,62.1
2015.0,409999.0,18500.0,2,2,0,998.0,67.04
2016.0,625000.0,120000.0,1,2,0,1493.0,100.0
2015.0,290000.0,15200.0,2,2,0,799.0,53.3
2015.0,500000.0,35000.0,2,2,0,1497.0,117.3
2011.0,475000.0,80000.0,1,2,0,1582.0,126.32
2013.0,190000.0,70000.0,2,2,0,814.0,55.2
2014.0,750000.0,80000.0,1,2,1,2179.0,140.0
2014.0,525000.0,120000.0,1,2,1,1461.0,108.5
2012.0,495000.0,82000.0,1,2,2,1998.0,163.7
2015.0,550000.0,60000.0,1,2,0,1396.0,88.73
2012.0,595000.0,129000.0,1,2,2,2179.0,140.0
2015.0,550000.0,67000.0,1,2,0,1248.0,75.0
2010.0,400000.0,120000.0,1,2,2,2179.0,138.03
2015.0,500000.0,96500.0,1,2,0,1248.0,91.72
2017.0,340000.0,52412.0,2,2,0,998.0,67.1
2012.0,480000.0,85472.0,1,2,0,2179.0,120.0
2013.0,480000.0,87452.0,1,2,1,1498.0,98.59
2018.0,750000.0,17000.0,1,2,0,1498.0,98.96
2008.0,100000.0,66530.0,2,2,1,1061.0,67.0
2013.0,290000.0,40000.0,2,2,0,1197.0,82.85
2015.0,425000.0,96500.0,1,2,0,1248.0,91.72
2010.0,285000.0,79000.0,2,2,0,1497.0,116.3
2016.0,625000.0,50000.0,1,2,0,1493.0,100.0
2012.0,170000.0,60000.0,1,2,1,1248.0,75.0
2018.0,459999.0,35000.0,2,2,0,1193.0,88.7
2015.0,450000.0,120000.0,1,2,0,1248.0,91.72
2019.0,650000.0,10000.0,2,1,0,1197.0,81.8
2017.0,600000.0,15000.0,2,2,0,1197.0,81.86
2013.0,178000.0,70000.0,3,2,1,796.0,47.3
2016.0,300000.0,5000.0,2,2,0,796.0,47.3
2009.0,150000.0,40000.0,2,2,0,796.0,46.3
2019.0,590000.0,10000.0,2,2,0,1197.0,81.86
2016.0,310000.0,25000.0,2,2,0,814.0,55.2
2017.0,400000.0,53000.0,2,2,0,1193.0,88.7
2014.0,520000.0,110000.0,1,2,1,2179.0,120.0
2019.0,1000000.0,22000.0,2,2,0,1197.0,110.0
2015.0,509999.0,75000.0,1,2,1,1498.0,98.6
2012.0,221000.0,70000.0,2,2,0,998.0,67.1
2014.0,390000.0,64000.0,2,2,2,1598.0,103.2
2009.0,195000.0,40000.0,2,2,0,796.0,46.3
2013.0,600000.0,60000.0,1,2,0,2179.0,120.0
2015.0,615000.0,72000.0,1,2,0,1396.0,88.73
2013.0,350000.0,70000.0,1,2,1,1396.0,88.76
2012.0,140000.0,75000.0,1,2,0,936.0,57.6
2017.0,650000.0,32331.0,1,2,1,1396.0,88.73
2010.0,285000.0,80000.0,1,2,1,1396.0,90.0
2011.0,190000.0,20000.0,2,2,1,995.0,62.0
2012.0,350000.0,110000.0,2,2,0,1498.0,97.7
2014.0,400000.0,40000.0,2,2,1,1197.0,82.0
2015.0,434999.0,90000.0,2,2,1,1197.0,81.83
2014.0,450000.0,50000.0,2,2,1,1197.0,85.8
2015.0,450000.0,60000.0,2,2,0,1197.0,81.83
2017.0,580000.0,30000.0,1,2,0,1248.0,74.0
2016.0,900000.0,98000.0,1,2,0,1582.0,126.2
2016.0,750000.0,50000.0,1,2,0,1248.0,88.5
2009.0,140000.0,120000.0,1,2,2,1396.0,69.0
2017.0,525000.0,30000.0,2,2,0,1197.0,81.86
2009.0,114999.0,120000.0,1,2,2,1396.0,69.0
2016.0,399000.0,40000.0,2,2,0,1199.0,84.0
2006.0,150000.0,100000.0,2,2,1,1456.1100978059742,91.76934024567429
2012.0,275000.0,90000.0,1,2,1,1405.0,71.0
2011.0,340000.0,80000.0,1,2,1,1396.0,90.0
2012.0,222000.0,120000.0,4,2,0,814.0,55.2
2017.0,430000.0,38000.0,2,2,1,1199.0,84.0
2017.0,430000.0,35000.0,2,2,1,1199.0,84.0
2014.0,320000.0,70000.0,2,2,0,998.0,67.04
2012.0,500000.0,120000.0,1,2,1,1461.0,78.0
2012.0,500000.0,110000.0,1,2,1,1461.0,108.45
2010.0,229999.0,140000.0,1,2,0,1248.0,75.0
2007.0,200000.0,120000.0,2,2,1,1456.1100978059742,91.76934024567429
2017.0,500000.0,80000.0,1,2,1,1461.0,63.1
2010.0,315000.0,120000.0,1,2,1,2523.0,63.0
2011.0,265000.0,80000.0,2,2,0,998.0,67.1
2015.0,350000.0,110000.0,1,2,1,1498.0,99.0
2011.0,114999.0,172000.0,1,2,1,1396.0,52.8
2014.0,425000.0,25000.0,2,2,0,1197.0,81.83
2019.0,900000.0,35000.0,1,2,0,1498.0,98.96
2014.0,550000.0,126000.0,1,2,0,2179.0,120.0
2018.0,900000.0,30000.0,1,2,0,1498.0,98.6
2011.0,165000.0,97000.0,2,2,2,1086.0,68.05
2016.0,850000.0,120000.0,1,1,0,1582.0,126.2
2016.0,850000.0,120000.0,1,2,0,1582.0,126.32
2014.0,550000.0,80000.0,1,2,1,2498.0,105.0
2011.0,500000.0,60000.0,1,2,1,1248.0,73.9
2018.0,630000.0,15000.0,2,2,0,1197.0,81.8
2011.0,160000.0,60000.0,2,2,0,1086.0,68.05
2015.0,670000.0,60000.0,1,2,0,1498.0,98.6
2014.0,430000.0,90000.0,1,2,0,1248.0,74.0
2015.0,375000.0,30000.0,2,2,0,1197.0,82.0
2016.0,650000.0,35000.0,2,2,0,1197.0,81.83
2016.0,500000.0,35000.0,1,2,0,1248.0,74.0
2016.0,500000.0,35000.0,1,2,0,1248.0,74.0
2018.0,600000.0,40000.0,1,2,0,1498.0,108.62
2018.0,795000.0,41779.0,2,2,0,1197.0,81.8
2016.0,625000.0,54000.0,2,2,0,1199.0,88.7
2017.0,625000.0,37000.0,1,1,0,1248.0,74.0
2011.0,440000.0,90000.0,1,1,1,1991.0,147.9
2017.0,550000.0,23456.0,2,2,0,1197.0,82.0
2017.0,700000.0,15000.0,2,2,0,1199.0,88.7
2013.0,530000.0,40000.0,1,2,0,1248.0,74.0
2017.0,844999.0,70000.0,1,2,0,1248.0,88.5
2016.0,650000.0,99000.0,1,1,0,1498.0,103.52
2018.0,750000.0,15000.0,2,2,0,1197.0,81.8
2015.0,610000.0,30000.0,2,2,0,1199.0,88.7
2010.0,150000.0,70000.0,2,2,0,1199.0,79.4
2014.0,475000.0,40000.0,2,2,0,1197.0,85.8
2008.0,375000.0,136500.0,1,2,2,2609.0,120.0
2016.0,425000.0,70000.0,1,2,1,1198.0,77.0
2015.0,800000.0,90000.0,1,2,1,1498.0,98.6
2018.0,509999.0,8000.0,2,1,1,998.0,67.0
2015.0,387000.0,170000.0,1,2,0,1364.0,67.04
2014.0,235000.0,25000.0,2,2,0,796.0,47.3
2010.0,340000.0,110000.0,1,2,2,1248.0,75.0
2016.0,1000000.0,100000.0,1,2,0,2179.0,140.0
2009.0,160000.0,115000.0,1,2,1,1399.0,68.0
2008.0,365000.0,120000.0,1,2,2,2609.0,120.0
2008.0,260000.0,90000.0,1,2,1,1248.0,75.0
2018.0,860000.0,40000.0,2,1,0,1199.0,88.7
2007.0,100000.0,90000.0,2,2,1,796.0,46.3
2014.0,565000.0,111000.0,1,2,0,1498.0,103.2
2013.0,450000.0,120000.0,1,2,1,2498.0,112.0
2017.0,625000.0,15000.0,2,2,0,1197.0,83.1
2016.0,280000.0,30000.0,2,2,1,796.0,47.3
2017.0,330000.0,50000.0,2,2,0,998.0,67.05
2018.0,480000.0,45000.0,2,2,1,1199.0,84.0
2016.0,400000.0,35000.0,1,2,1,1047.0,69.0
2012.0,320000.0,120000.0,1,2,0,2498.0,112.0
2014.0,750000.0,90000.0,1,2,1,2179.0,140.0
2017.0,620000.0,100000.0,1,2,0,1493.0,70.0
2011.0,300000.0,120000.0,1,2,2,1248.0,73.9
2017.0,282000.0,15000.0,2,2,0,796.0,47.3
2017.0,700000.0,15000.0,2,1,0,1197.0,81.8
2017.0,700000.0,70000.0,1,2,0,1498.0,99.0
2015.0,600000.0,135000.0,1,2,0,1498.0,98.59
2012.0,290000.0,80000.0,1,2,1,1598.0,103.5
2011.0,430000.0,80000.0,1,1,1,1991.0,147.9
2017.0,575000.0,19000.0,2,2,0,1197.0,81.83
2017.0,875000.0,42000.0,2,2,0,1591.0,121.3
2010.0,180000.0,77000.0,2,2,0,998.0,67.1
2012.0,229999.0,120000.0,1,2,0,1248.0,73.94
2019.0,800000.0,10000.0,2,1,0,1197.0,81.8
2009.0,60000.0,110000.0,2,2,2,995.0,63.0
2007.0,100000.0,90000.0,1,2,2,1396.0,70.0
2015.0,900000.0,90000.0,2,2,0,1591.0,121.3
2018.0,850000.0,50000.0,1,2,0,1396.0,88.73
2014.0,220000.0,50000.0,1,2,0,936.0,56.3
2014.0,250000.0,40000.0,2,2,1,796.0,47.3
2012.0,125000.0,120000.0,1,2,0,1248.0,74.0
2018.0,1200000.0,27000.0,2,2,0,1591.0,121.3
2013.0,250000.0,100000.0,1,2,0,1396.0,70.0
2014.0,440000.0,70000.0,1,2,1,1396.0,88.73
2017.0,400000.0,40000.0,2,2,0,1199.0,84.0
2018.0,1000000.0,10000.0,2,2,0,1591.0,121.3
2014.0,600000.0,160000.0,1,2,0,1498.0,98.6
2009.0,310000.0,110000.0,1,2,0,2523.0,63.0
2014.0,390000.0,78000.0,1,2,0,2498.0,112.0
2019.0,458000.0,30000.0,2,2,0,1086.0,68.0
2018.0,950000.0,20000.0,1,2,0,1498.0,98.96
2017.0,650000.0,21000.0,2,2,0,1197.0,81.8
2013.0,400000.0,70000.0,1,2,0,1248.0,74.0
2015.0,400000.0,70000.0,2,1,1,1197.0,82.0
2006.0,100000.0,42500.0,2,2,0,796.0,46.3
2012.0,350000.0,25000.0,2,2,0,1197.0,78.9
2013.0,450000.0,80000.0,1,2,1,2197.0,138.1
2010.0,250000.0,80000.0,1,2,2,1199.0,73.9
2013.0,450000.0,146000.0,1,2,1,2523.0,62.1
2013.0,157000.0,47200.0,2,2,2,796.0,37.0
2007.0,75000.0,100000.0,2,2,1,1193.0,65.3
2015.0,600000.0,35000.0,2,2,0,1197.0,81.83
2012.0,250999.0,120000.0,1,2,2,2956.0,83.8
2010.0,350000.0,80000.0,2,2,1,1794.0,132.0
2016.0,300000.0,34000.0,2,2,0,999.0,67.0
2017.0,819999.0,50000.0,1,2,0,1461.0,83.8
2010.0,409999.0,100000.0,1,2,1,1405.0,70.0
2013.0,497000.0,110000.0,1,2,0,1248.0,88.76
2015.0,500000.0,70000.0,2,2,0,1197.0,81.83
2006.0,170000.0,120000.0,1,2,1,2523.0,83.0
2016.0,515000.0,68609.0,1,2,0,1498.0,89.84
2018.0,925000.0,33360.0,1,2,0,1498.0,98.59
2017.0,830000.0,35000.0,1,2,0,1497.0,108.5
2019.0,975000.0,30000.0,1,2,0,1498.0,98.96
2018.0,620000.0,15000.0,2,2,0,1194.0,94.93
2019.0,860000.0,14317.0,2,2,0,1498.0,104.55
2018.0,430000.0,5000.0,2,2,1,1198.0,67.0
2017.0,860000.0,28000.0,2,2,0,1497.0,117.3
2018.0,950000.0,40000.0,1,2,0,1498.0,98.96
2012.0,225000.0,87237.0,1,2,1,1399.0,68.05
2011.0,500000.0,99500.0,1,2,2,1991.0,147.9
2017.0,500000.0,62960.0,1,2,0,1498.0,99.0
2014.0,545000.0,110000.0,1,2,0,1248.0,88.76
2011.0,400000.0,72000.0,1,2,0,1248.0,74.0
2018.0,650000.0,50000.0,1,2,0,1248.0,74.02
2015.0,562000.0,60000.0,1,2,0,1248.0,74.0
2015.0,503000.0,110000.0,1,2,0,2179.0,147.94
2013.0,225000.0,58343.0,2,2,0,998.0,67.05
2018.0,740000.0,38817.0,1,2,0,1248.0,74.0
2016.0,550000.0,56494.0,2,2,0,1199.0,88.7
2013.0,750000.0,79328.0,1,2,1,2494.0,100.6
2019.0,650000.0,5621.0,2,1,0,1197.0,81.8
2017.0,625000.0,25538.0,2,2,0,1496.0,88.73
2018.0,600000.0,69779.0,2,1,0,1197.0,81.8
2017.0,450000.0,56290.0,1,2,0,1186.0,73.97
2019.0,779000.0,7032.0,2,1,0,1199.0,88.76
2016.0,645000.0,11000.0,2,1,0,1598.0,103.5
2015.0,503000.0,110000.0,1,2,0,2179.0,147.94
2013.0,225000.0,58343.0,2,2,0,998.0,67.05
2018.0,740000.0,38817.0,1,2,0,1248.0,74.0
2016.0,550000.0,56494.0,2,2,0,1199.0,88.7
2013.0,750000.0,79328.0,1,2,1,2494.0,100.6
2019.0,650000.0,5621.0,2,1,0,1197.0,81.8
2017.0,625000.0,25538.0,2,2,0,1496.0,88.73
2018.0,600000.0,69779.0,2,1,0,1197.0,81.8
2017.0,450000.0,56290.0,1,2,0,1186.0,73.97
2019.0,779000.0,7032.0,2,1,0,1199.0,88.76
2016.0,645000.0,11000.0,2,1,0,1598.0,103.5
2009.0,210000.0,120000.0,1,2,2,1456.1100978059742,91.76934024567429
2015.0,503000.0,110000.0,1,2,0,2179.0,147.94
2013.0,225000.0,58343.0,2,2,0,998.0,67.05
2018.0,740000.0,38817.0,1,2,0,1248.0,74.0
2016.0,550000.0,56494.0,2,2,0,1199.0,88.7
2013.0,750000.0,79328.0,1,2,1,2494.0,100.6
2019.0,650000.0,5621.0,2,1,0,1197.0,81.8
2017.0,625000.0,25538.0,2,2,0,1496.0,88.73
2018.0,600000.0,69779.0,2,1,0,1197.0,81.8
2017.0,450000.0,56290.0,1,2,0,1186.0,73.97
2019.0,779000.0,7032.0,2,1,0,1199.0,88.76
2016.0,645000.0,11000.0,2,1,0,1598.0,103.5
2015.0,590000.0,80000.0,1,2,0,1498.0,89.75
2016.0,350000.0,120000.0,1,2,1,1120.0,71.0
2017.0,484999.0,30000.0,2,2,0,1197.0,81.8
2015.0,240000.0,110000.0,1,2,1,1405.0,70.0
2017.0,300000.0,80000.0,2,2,0,796.0,47.3
2016.0,750000.0,80000.0,1,2,0,1248.0,88.5
2016.0,574000.0,35000.0,2,2,1,1197.0,83.14
2013.0,200000.0,167000.0,1,2,0,1248.0,88.8
2012.0,350000.0,80000.0,2,2,0,1086.0,62.1
2019.0,500000.0,10000.0,2,2,0,1197.0,83.1
2016.0,370000.0,90000.0,1,2,0,1405.0,69.01
2019.0,600000.0,5200.0,2,2,0,1199.0,83.81
2006.0,100000.0,120000.0,2,2,1,993.0,60.0
2013.0,409999.0,90000.0,1,2,1,1248.0,74.0
2016.0,750000.0,50000.0,2,1,0,1497.0,117.3
2017.0,600000.0,5000.0,2,2,0,1197.0,81.86
2018.0,550000.0,10500.0,2,2,0,1198.0,82.0
2018.0,950000.0,26000.0,1,2,0,1461.0,108.45
2014.0,645000.0,139000.0,1,1,0,2179.0,120.0
2014.0,750000.0,60000.0,1,2,1,2179.0,140.0
2015.0,800000.0,25000.0,2,2,0,1499.0,110.4
2010.0,350000.0,60000.0,2,2,1,1798.0,138.0
2015.0,700000.0,25000.0,2,2,0,1499.0,110.4
2011.0,335000.0,15000.0,2,2,0,1298.0,85.8
2012.0,270000.0,110000.0,1,2,0,1248.0,73.9
2010.0,320000.0,100000.0,1,2,1,1248.0,73.9
2007.0,150000.0,35000.0,2,2,0,1061.0,64.0
2018.0,310000.0,13000.0,2,2,0,796.0,47.3
2015.0,625000.0,50000.0,1,2,0,1248.0,74.0
2012.0,267000.0,40000.0,2,2,0,1197.0,78.9
2016.0,600000.0,25000.0,2,2,0,1197.0,81.86
2011.0,180000.0,110000.0,2,2,1,1196.0,73.0
2019.0,700000.0,5000.0,2,2,0,1197.0,88.5
2013.0,121000.0,50000.0,2,2,1,796.0,37.0
2014.0,350000.0,80000.0,2,2,2,1197.0,82.0
2015.0,503000.0,110000.0,1,2,0,2179.0,147.94
2013.0,225000.0,58343.0,2,2,0,998.0,67.05
2018.0,740000.0,38817.0,1,2,0,1248.0,74.0
2016.0,550000.0,56494.0,2,2,0,1199.0,88.7
2013.0,750000.0,79328.0,1,2,1,2494.0,100.6
2019.0,650000.0,5621.0,2,1,0,1197.0,81.8
2017.0,625000.0,25538.0,2,2,0,1496.0,88.73
2018.0,600000.0,69779.0,2,1,0,1197.0,81.8
2017.0,450000.0,56290.0,1,2,0,1186.0,73.97
2019.0,779000.0,7032.0,2,1,0,1199.0,88.76
2016.0,645000.0,11000.0,2,1,0,1598.0,103.5
2008.0,120000.0,93331.0,2,2,1,1086.0,68.05
2012.0,370000.0,120000.0,1,2,1,2179.0,115.0
2015.0,750000.0,70000.0,1,2,0,1461.0,108.5
2015.0,484999.0,100000.0,1,2,0,2523.0,63.0
2006.0,120000.0,90000.0,1,2,1,1493.0,82.0
2017.0,860000.0,28000.0,2,2,0,1497.0,117.3
2018.0,650000.0,50000.0,1,2,0,1248.0,74.02
2014.0,650000.0,90000.0,1,2,0,1248.0,88.8
2016.0,710000.0,40000.0,1,2,0,1396.0,88.7
2017.0,430000.0,113000.0,1,2,0,1498.0,99.0
2011.0,305000.0,188000.0,1,2,1,1248.0,75.0
2011.0,220000.0,100000.0,1,2,0,1399.0,68.0
2017.0,660000.0,67000.0,1,2,1,1493.0,100.0
2011.0,140000.0,70000.0,1,2,2,936.0,57.6
2017.0,625000.0,34000.0,1,1,0,1498.0,108.495
2012.0,540000.0,100000.0,2,2,1,1497.0,116.3
2017.0,550000.0,10000.0,2,1,0,1197.0,81.86
2018.0,475000.0,30000.0,2,2,0,998.0,67.04
2010.0,217000.0,120000.0,1,2,0,1248.0,73.9
2019.0,750000.0,6500.0,2,1,0,1197.0,81.8
2010.0,350000.0,80000.0,2,2,0,1298.0,80.0
2008.0,400000.0,100000.0,1,2,2,2179.0,120.0
2015.0,570000.0,120000.0,1,2,1,1364.0,67.05
2012.0,180000.0,120000.0,2,2,1,814.0,55.2
2018.0,700000.0,63000.0,1,2,0,2956.0,83.83
2015.0,685000.0,109000.0,1,2,0,1498.0,89.84
2015.0,565000.0,114000.0,1,2,0,1248.0,73.94
2014.0,395000.0,160000.0,1,2,2,1120.0,70.0
2013.0,425000.0,101000.0,1,2,0,1396.0,88.76
2018.0,535000.0,31000.0,2,1,0,999.0,67.0
2018.0,500000.0,31000.0,2,2,0,999.0,67.0
2016.0,434999.0,55000.0,2,2,0,1197.0,81.8
2014.0,700000.0,117000.0,1,2,0,1582.0,126.32
2015.0,425000.0,75000.0,2,2,0,1197.0,81.8
2013.0,325000.0,158000.0,1,2,0,1499.0,98.96
2018.0,950000.0,40000.0,1,2,0,1498.0,98.96
2017.0,980000.0,53000.0,1,2,0,2179.0,147.94
2020.0,808000.0,5000.0,2,2,0,999.0,108.6
2014.0,550000.0,30000.0,2,2,0,1197.0,85.8
2010.0,215000.0,64000.0,2,2,0,796.0,46.3
2016.0,512000.0,10500.0,2,2,0,1196.0,86.8
2011.0,215000.0,50000.0,2,2,1,796.0,46.3
2012.0,500000.0,60000.0,1,2,0,1598.0,103.5
2015.0,700000.0,35000.0,1,2,0,1498.0,103.52
2012.0,525000.0,135000.0,1,2,0,2179.0,138.03
2011.0,550000.0,70000.0,1,2,1,2179.0,120.0
2016.0,750000.0,80000.0,1,2,0,1248.0,88.5
2017.0,395000.0,25000.0,2,2,0,998.0,67.0
2017.0,675000.0,5000.0,2,2,0,1197.0,81.83
2008.0,140000.0,80000.0,2,2,2,1086.0,62.1
2011.0,430000.0,120000.0,1,2,1,2179.0,120.0
2015.0,503000.0,110000.0,1,2,0,2179.0,147.94
2013.0,225000.0,58343.0,2,2,0,998.0,67.05
2018.0,740000.0,38817.0,1,2,0,1248.0,74.0
2016.0,550000.0,56494.0,2,2,0,1199.0,88.7
2013.0,750000.0,79328.0,1,2,1,2494.0,100.6
2019.0,650000.0,5621.0,2,1,0,1197.0,81.8
2017.0,625000.0,25538.0,2,2,0,1496.0,88.73
2018.0,600000.0,69779.0,2,1,0,1197.0,81.8
2017.0,450000.0,56290.0,1,2,0,1186.0,73.97
2019.0,779000.0,7032.0,2,1,0,1199.0,88.76
2016.0,645000.0,11000.0,2,1,0,1598.0,103.5
2011.0,270000.0,167000.0,2,2,0,1456.1100978059742,91.76934024567429
2011.0,270000.0,167000.0,2,2,0,1456.1100978059742,91.76934024567429
2014.0,300000.0,10000.0,2,2,0,998.0,67.04
2013.0,355000.0,68000.0,1,2,0,1248.0,76.9
2015.0,180000.0,35000.0,2,2,1,796.0,47.3
2013.0,280000.0,70000.0,1,2,0,1396.0,69.0
2011.0,250000.0,70000.0,1,2,0,1248.0,90.0
2007.0,125000.0,50000.0,2,2,0,1193.0,65.3
2006.0,150000.0,80000.0,1,2,0,1456.1100978059742,91.76934024567429
